inadimplente,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes
0.027005255369301998,0.0149219289999999,55,0,0.000668807,7475.0,1,0,0,0,0.0
0.031622418313062554,0.9999999,56,0,0.002593473,4626.0,2,1,0,1,0.0
0.045981502347553854,0.021216722,45,0,0.292518862,11000.0,13,0,1,0,0.0
0.03149949931063349,0.093640283,69,1,0.23985062,8300.0,6,0,2,0,0.0
0.043095087405111664,0.8755111309999999,26,0,0.056943057,1000.0,1,0,0,0,0.0
0.044557452196188944,0.9999999,61,2,1290.0,6760.601835664335,3,1,1,2,6.0
0.03343314704860574,0.015979585,60,0,1613.0,6760.601835664335,9,0,1,0,0.0
0.030555195887053462,0.008361182,77,0,343.0,0.0,14,0,0,0,0.0
0.03307249063889795,0.122090184,50,0,0.09349237,5700.0,4,0,0,0,1.0
0.042943122390303796,0.07006516,57,0,0.392880949,7500.0,10,0,2,0,3.0
0.03221002100267726,0.9999999,51,0,0.1528316519999999,3866.0,1,0,0,0,3.0
0.04578676133363399,0.262571318,43,0,0.326834146,8000.0,10,0,1,0,1.0
0.06007522068118154,0.939689385,59,0,3.188571429,3499.0,15,0,5,0,2.0
0.04229886631622301,0.101184269,40,0,0.344525211,8666.0,5,0,1,0,2.0
0.034609950850776436,0.363545461,57,1,0.14848144,5333.0,5,0,1,0,0.0
0.03634084274875516,0.91372661,48,0,0.4852320679999999,3317.0,4,0,1,0,0.0
0.037391755648696984,0.079147445,51,0,2462.0,6760.601835664335,6,0,1,0,3.0
0.04884153413895323,0.030982526,47,0,0.45193017,12200.0,9,0,2,0,5.0
0.03956314094142606,0.056861089,60,0,0.544810035,5500.0,11,0,2,0,0.0
0.05313578592554322,0.199129079,27,0,0.308633583,1470.0,9,0,0,0,0.0
0.031090240269502037,0.9999999,64,0,0.414457372,5242.0,6,0,1,0,1.0
0.050731315065947746,0.645078837,49,0,0.6445008729999999,6300.0,15,0,1,0,2.0
0.05391726660157844,0.247275272,29,0,0.079988061,6700.0,12,0,0,0,0.0
0.03108180507134971,0.1801884289999999,62,0,835.0,6760.601835664335,7,0,1,0,0.0
0.038920795195941826,0.361570624,56,0,0.4711494779999999,2200.0,5,0,3,0,0.0
0.04836088429006064,0.063793621,48,0,0.43477238,8500.0,8,0,4,0,0.0
0.02839470018065754,0.036680985,85,0,0.160294353,6250.0,12,0,2,0,0.0
0.026377451294672654,0.13462923,59,0,0.007141837,7000.0,2,0,0,0,0.0
0.04836927547265621,0.5911049820000001,44,2,0.361564299,4167.0,6,0,1,1,0.0
0.07178385386764191,0.964119271,46,6,0.52173913,2000.0,14,0,0,0,1.0
0.039417444181542347,0.015935154,60,0,0.640898183,5833.0,9,0,2,0,2.0
0.03599766359384114,0.086892623,63,0,1535.0,0.0,11,0,1,0,0.0
0.03197678750091878,0.11109366,56,0,0.113020329,8263.0,5,0,1,0,0.0
0.0481075769643768,0.53589999,62,0,0.424676741,6418.0,24,0,0,0,0.0
0.019579901686688377,0.007830594,84,0,6.0,6760.601835664335,4,0,0,0,0.0
0.03737394178261119,0.531432275,57,1,0.035706871,4816.0,6,1,0,1,0.0
0.06109853735612063,0.296279797,57,0,0.356989027,9750.0,18,0,4,0,3.0
0.07356386963557988,0.118272727,49,0,0.483168537,9000.0,24,0,3,0,2.0
0.04788742753045528,0.965451197,36,1,0.298671618,7000.0,5,0,0,0,4.0
0.031180668837912037,0.0,61,0,1456.0,6760.601835664335,7,0,1,0,0.0
0.044088631109821905,0.019582031,66,1,0.076452599,4250.0,19,0,0,0,1.0
0.04274004799639635,0.692869779,41,0,0.103052926,7500.0,5,0,0,0,5.0
0.04765590753486835,0.874777595,55,0,5425.0,6760.601835664335,21,0,1,0,0.0
0.04219061343393616,0.9999999,28,0,0.087641692,3616.0,1,0,0,0,1.0
0.03907972134920513,1.057884232,41,0,1547.0,6760.601835664335,4,0,1,0,1.0
0.024621163946599557,0.016849638,80,1,0.0665733709999999,5001.0,6,0,0,0,1.0
0.035128166809444174,0.8774628720000001,74,3,0.515810662,15400.0,12,0,1,0,0.0
0.02517148956213072,0.9999999,67,0,0.318066158,2750.0,3,0,0,0,0.0
0.04599961378680651,0.355574544,55,0,3184.0,6760.601835664335,16,0,2,0,0.0
0.03501084109235277,1.078255785,66,0,3450.0,6760.601835664335,12,0,2,0,0.0
0.03980231459260934,0.0018460829999999,48,0,0.289421943,2542.0,7,0,1,0,0.0
0.033933893667561395,0.006296159,63,0,0.20678685,6600.0,9,0,1,0,1.0
0.0411284732742444,0.765646871,30,0,0.164279183,3280.0,2,0,0,0,0.0
0.046425606264286934,0.448305821,38,1,29.0,6760.601835664335,4,2,0,0,0.0
0.03824033636868193,0.731072078,50,1,0.207107163,1800.0,2,0,1,0,2.0
0.03474516947065253,0.4469547829999999,51,0,0.222841761,5200.0,7,0,0,0,0.0
0.025016188090954516,0.053993079,75,0,0.015322927,6982.0,8,0,0,0,0.0
0.042652125802292336,0.036655559,26,0,0.0654171259999999,5441.0,2,0,0,0,0.0
0.05617740061714065,0.287568447,37,1,0.072245983,8650.0,14,0,0,1,0.0
0.04309167905604498,0.6877849770000001,39,0,0.519083969,4846.0,4,0,1,0,2.0
0.03080535194809276,0.349005761,57,0,0.1187005409999999,2400.0,4,0,0,0,1.0
0.03244891458161971,0.9999999,60,0,0.253917893,10400.0,3,0,3,0,0.0
0.02818064276472989,0.0270145529999999,64,0,0.007330076,4501.0,5,0,0,0,1.0
0.043288183937618976,0.9999999,30,0,0.023798191,2100.0,1,1,0,0,0.0
0.04954464184448711,0.229411945,38,0,0.311465976,6950.0,11,0,1,0,0.0
0.04532338390970286,0.075553584,57,1,0.363174093,7472.0,14,0,1,0,1.0
0.07725308280017835,0.098893603,57,1,0.411233054,6195.0,25,0,4,0,1.0
0.0329322116434031,0.022838551,66,0,0.256628605,10333.0,9,0,2,0,0.0
0.037348231875765005,1.023415191,61,2,0.28452232,2396.0,4,2,0,0,0.0
0.04397992663226659,0.0,36,0,0.670973696,2166.0,7,0,0,0,0.0
0.04736642448556443,0.982127234,38,0,0.3133369039999999,5600.0,7,0,1,0,2.0
0.04000866594037052,0.9999999,31,0,88.0,6760.601835664335,1,0,0,1,0.0
0.02776503629640982,0.9999999,68,0,0.318194801,3500.0,2,0,1,1,1.0
0.029952987495058144,0.0028506359999999,65,0,0.000833194,6000.0,9,0,0,0,0.0
0.049353600987622134,0.016907873,42,1,0.456700882,6916.0,7,0,2,0,1.0
0.04490548851758019,0.319335083,31,0,0.227257581,3000.0,3,0,1,0,0.0
0.027244623777547935,0.013926933,79,0,0.5477565529999999,2250.0,9,0,1,0,0.0
0.034881022951601386,0.308869113,53,0,0.761412862,3000.0,4,0,1,0,1.0
0.04571451258972419,1.188270576,42,1,0.197392924,536.0,2,1,0,0,4.0
0.03751780804452662,0.385911633,56,0,0.360363964,10000.0,10,0,1,0,1.0
0.04336716515544799,0.008374477,37,0,0.296625469,7200.0,3,0,1,0,3.0
0.03591185954660454,0.01639918,44,0,0.143723391,7750.0,3,0,1,0,0.0
0.044757358773944066,0.516381868,49,0,0.549458793,9330.0,10,0,2,0,1.0
0.04138241383445917,0.12934994,58,0,0.248645946,12000.0,13,0,1,0,3.0
0.03206878630372172,0.817530412,48,0,0.055576703,2626.0,2,0,0,0,0.0
0.037567093048683865,0.008559177,58,0,1536.0,6760.601835664335,12,0,1,0,0.0
0.07155655008591746,1.000486451,42,1,0.521791188,8351.0,21,0,1,0,3.0
0.033877334286351,0.040793003,62,0,9423.0,6760.601835664335,10,0,3,0,0.0
0.03624320281385109,0.083487217,71,0,516.0,6760.601835664335,19,0,0,0,0.0
0.03029312532486688,0.0481129109999999,62,0,0.145606799,8000.0,6,0,1,0,0.0
0.02753669750934735,0.154510215,66,0,246.0,0.0,5,0,0,0,0.0
0.053972160704984166,0.19971223,60,1,5384.0,6760.601835664335,13,0,6,0,0.0
0.03553958823639163,0.5313641,53,1,4510.0,6760.601835664335,7,0,1,0,0.0
0.037882851389464144,0.597054716,64,0,0.3467216389999999,7518.0,16,0,0,0,1.0
0.06812394182501502,0.421578422,35,2,0.119968009,3750.0,8,4,0,0,0.0
0.040101855308808755,0.055114405,50,0,0.468731621,5100.0,7,0,1,0,2.0
0.07217314592914212,0.056106592,34,0,0.897774298,8940.0,10,0,5,0,3.0
0.04878282136235853,0.0901897359999999,39,0,0.204542208,7000.0,9,0,1,0,2.0
0.03600803193483353,0.13920477,64,0,4177.0,6760.601835664335,10,0,3,0,0.0
0.05022455541504154,0.248662175,57,0,2.940724479,910.0,14,0,3,0,0.0
0.02393152859184179,0.9999999,64,0,42.0,6760.601835664335,1,0,0,0,0.0
0.04215023210223224,0.066499022,54,1,0.30040213,9200.0,9,0,2,0,0.0
0.03128563963296357,0.005809894,55,0,0.0685213809999999,3881.0,5,0,0,0,0.0
0.03003465024069096,0.9999999,51,0,32.0,6760.601835664335,0,1,0,0,0.0
0.04663253102996377,0.893421316,73,4,0.6867966990000001,2665.0,8,3,0,1,1.0
0.04336596961568792,0.139134932,42,0,0.560121967,7542.0,5,0,2,0,1.0
0.050263420151578864,0.9999999,55,4,3294.0,6760.601835664335,5,3,1,0,0.0
0.03828218239644896,0.360511398,57,0,0.559327731,5949.0,11,0,1,0,0.0
0.03656457627982783,0.9999999,50,1,0.073769581,9000.0,3,1,0,1,0.0
0.027005752621559964,0.005848781,72,0,0.004998334,3000.0,8,0,0,0,0.0
0.03175221636556055,0.071226821,69,0,0.298809256,4450.0,10,0,1,0,0.0
0.03270146814300099,0.415876199,76,1,0.268536554,7700.0,13,0,1,0,0.0
0.032251649299692896,0.934443638,62,1,0.150791383,17500.0,10,0,0,0,1.0
0.031602889374961134,0.015549223,51,0,463.0,6760.601835664335,2,0,1,0,0.0
0.04033215427261145,0.222908888,49,0,1454.0,6760.601835664335,10,0,1,0,0.0
0.04191498375306376,0.02968774,45,0,4188.0,6760.601835664335,11,0,1,0,0.0
0.052377795484259373,0.9999999,34,1,0.430713857,3333.0,4,0,1,1,2.0
0.03480300032819302,0.30979409,57,0,0.488888889,12059.0,6,0,2,0,1.0
0.028986944336878134,0.030539259,72,0,0.075984803,5000.0,11,0,0,0,0.0
0.028436563549526724,0.047878396,65,0,107.0,6760.601835664335,5,0,1,0,0.0
0.04495449430326298,0.9999999,49,0,1.05719045,1800.0,9,1,1,0,0.0
0.03592247691891246,1.034207526,50,0,0.10892659,6306.0,3,0,0,0,5.0
0.04278775953153928,0.194619123,46,0,3008.0,6760.601835664335,9,0,2,0,0.0
0.03247094974042498,0.006202774,59,0,2453.0,6760.601835664335,8,0,1,0,0.0
0.04151478981806716,0.652080012,52,1,0.4360053889999999,5937.0,9,0,1,0,0.0
0.04344092527262285,0.331686578,56,0,0.427075067,6300.0,15,0,1,0,0.0
0.06100331502789728,0.174066075,26,0,0.408096591,7039.0,10,0,2,0,0.0
0.037746963481418844,0.697413583,63,0,0.175214811,11288.0,12,0,1,0,3.0
0.0341494562789404,0.088319648,54,0,0.222308632,9000.0,9,0,0,0,0.0
0.04069281723827633,0.0,43,0,1623.0,6760.601835664335,5,0,2,0,0.0
0.049543111442674204,0.414706606,43,0,0.276551594,5300.0,9,0,1,0,4.0
0.05940135317682571,0.234465875,50,2,0.337135239,6750.0,16,0,2,0,0.0
0.03562124861798531,0.135669929,39,0,0.0037496879999999,12000.0,4,0,0,0,0.0
0.0394273758161036,0.9999999,30,0,0.0,1500.0,0,0,0,0,0.0
0.03375794080308651,0.0205143289999999,68,0,0.462842243,2300.0,11,0,1,0,0.0
0.031629828897963265,0.116925538,52,0,1303.0,6760.601835664335,3,0,1,0,0.0
0.05239523038896975,0.332958337,58,0,0.313568985,11400.0,24,0,1,0,0.0
0.0440259882717121,0.239230501,63,0,1.795469687,1500.0,15,0,2,0,0.0
0.037687880293738034,0.4995239000000001,43,0,112.0,6760.601835664335,4,1,0,0,0.0
0.046705077075256576,0.453769749,56,1,0.2872211839999999,9100.0,10,0,3,0,1.0
0.03114221356311167,0.035318906,66,0,0.118724345,3166.0,10,0,0,0,0.0
0.06554186977825316,0.366986035,31,0,0.374192357,5416.0,17,0,1,0,0.0
0.04028861060585632,1.004133058,53,1,0.388345196,4495.0,8,0,1,0,0.0
0.03871229218865462,0.415879206,36,0,0.034603042,7166.0,3,0,0,0,1.0
0.03533820090682403,0.019418776,64,0,0.036567946,10500.0,13,0,1,0,0.0
0.0437512427818111,0.045008304,56,0,1016.0,6760.601835664335,16,0,1,0,0.0
0.01973592831326889,0.1141121119999999,59,0,0.0030685359999999,58333.0,7,0,0,0,0.0
0.03575244386544183,0.9999999,51,1,768.0,6760.601835664335,4,0,1,0,0.0
0.04178742674350702,0.01300294,56,0,10571.0,6760.601835664335,15,0,3,0,0.0
0.05803412178871265,0.127299649,30,0,0.422526574,9783.0,10,0,2,0,1.0
0.03398274693056324,0.065592734,54,0,1370.0,6760.601835664335,8,0,0,0,1.0
0.027734483961441587,0.9999999,65,0,0.078828149,3310.0,3,0,1,0,0.0
0.05641087118648035,0.946107784,55,0,0.846846847,4217.0,23,0,1,0,0.0
0.04033038766610305,0.9999999,47,0,0.285250228,9850.0,9,0,1,0,0.0
0.04029302848906248,0.14614883,51,0,0.588051494,8000.0,5,0,2,0,3.0
0.05792676566435467,0.017604988,42,2,0.510064465,7600.0,12,0,1,0,2.0
0.05284935802036053,0.00045672,43,3,4872.0,6760.601835664335,9,0,2,0,0.0
0.04177982260513316,0.052051262,44,0,0.156179885,10250.0,6,0,1,0,3.0
0.039230302569331486,0.987012987,41,1,0.076961519,2000.0,3,0,0,0,0.0
0.025647570242048053,0.033559339,80,0,0.085357932,7696.0,9,0,1,0,0.0
0.037834367844060905,0.2183561789999999,53,0,0.180142006,8731.0,9,0,0,0,3.0
0.04539254127561,0.081048519,64,0,0.8977007659999999,3000.0,17,0,2,0,0.0
0.05507057304767131,0.00988417,54,0,0.310737852,5000.0,20,0,1,0,2.0
0.02546377046178182,0.018211569,67,0,0.007910349,4550.0,4,0,0,0,0.0
0.04486065015814599,0.882235529,24,0,0.12095968,3000.0,2,0,0,0,0.0
0.045449838553984954,0.119727477,49,0,0.2694145089999999,9000.0,11,0,1,0,3.0
0.03716662403539876,1.017964072,38,0,319.0,6760.601835664335,2,0,0,1,0.0
0.030158810553924827,0.0613646209999999,59,0,0.125937623,10131.0,5,0,1,0,0.0
0.020353835940463555,0.020870097,90,0,0.010860821,2485.0,7,0,0,0,0.0
0.04738300082455696,0.090297558,30,0,0.161967606,3333.0,7,0,0,0,0.0
0.031534440948102004,0.040401735,66,0,1710.0,6760.601835664335,8,0,1,0,2.0
0.03001830738397642,0.004042728,67,0,0.193440875,7500.0,7,0,1,0,1.0
0.05227573054161395,0.291860427,36,1,0.119286696,24000.0,12,0,2,0,0.0
0.049531191567251553,0.027427265,34,0,0.211433757,3305.0,8,0,1,0,0.0
0.03520708393225744,0.303867403,58,0,0.347908745,5259.0,5,1,1,0,1.0
0.023591572760514625,0.9999999,63,0,0.0,6760.601835664335,0,0,0,0,0.0
0.047804578552229776,0.6802463390000001,63,0,0.776377953,3809.0,21,0,1,0,0.0
0.048517893669032974,0.946727938,31,0,0.7257097159999999,2500.0,8,0,0,0,0.0
0.038345006107729666,0.05069385,46,0,1793.0,6760.601835664335,7,0,1,0,0.0
0.04397380811113736,0.025165259,73,0,1916.0,6760.601835664335,25,0,1,0,0.0
0.04437338908138467,0.0,53,0,0.69516935,1800.0,13,0,1,0,0.0
0.043915675897725805,0.438891355,54,0,0.598320084,6666.0,12,0,2,0,0.0
0.036170921878040024,0.223161026,59,0,2969.0,6760.601835664335,12,0,1,0,0.0
0.04545584650696381,0.0,42,0,0.433441249,5250.0,5,0,2,0,2.0
0.037657634430070384,0.333044464,66,0,0.996775234,3100.0,14,0,1,0,0.0
0.04149860213403346,0.987279092,62,0,0.4390058089999999,10500.0,15,0,2,0,0.0
0.07603323942166475,0.0956749669999999,49,0,0.812509375,6666.0,23,0,4,0,1.0
0.0560316732213688,0.188355121,42,1,0.513655582,8750.0,10,0,2,0,3.0
0.02302214860839236,0.00339966,73,0,0.000356888,2801.0,2,0,0,0,1.0
0.0459080517834048,0.0,26,0,0.030570253,3401.0,2,0,0,0,2.0
0.058065810995676835,0.069570163,30,0,0.420254798,6200.0,8,0,2,0,2.0
0.04437100587313408,0.52649117,32,0,0.139519209,4450.0,4,0,0,0,2.0
0.05416231479657443,0.377881478,49,0,0.2631377789999999,10465.0,18,0,2,0,0.0
0.026539204792130355,0.09880443,70,0,0.104379124,5000.0,7,0,0,0,0.0
0.029133465145566723,0.0,56,0,0.188203753,3729.0,3,0,0,0,0.0
0.021380473877004903,0.0024373479999999,88,0,0.266518601,1800.0,5,0,1,0,0.0
0.04321528748932072,0.981063684,50,0,0.412807999,8400.0,6,0,2,0,4.0
0.016491445153909736,0.9999999,92,0,0.0,6760.601835664335,2,0,0,0,0.0
0.04122212338015977,0.365531251,47,0,0.361894025,5321.0,11,0,0,0,0.0
0.02650450292435842,0.026337091,72,0,0.064596511,5216.0,8,0,0,0,0.0
0.051172460704009895,1.227696405,52,2,1595.0,6760.601835664335,3,5,1,0,0.0
0.045011820588966835,0.016746912,41,0,0.426885197,13300.0,9,0,1,0,2.0
0.05483765428838297,0.6901404720000001,44,0,0.73930405,1752.0,9,1,1,1,3.0
0.04581739778211503,0.6722899090000001,27,0,0.250111062,2250.0,4,0,0,0,0.0
0.057465071063580425,0.296622141,45,0,0.276485788,11222.0,12,1,2,0,4.0
0.041079167871170316,0.03851144,43,1,0.0709331959999999,31000.0,9,0,1,1,1.0
0.029410322213570424,0.862062278,66,0,0.121644324,29166.0,13,0,1,0,0.0
0.04495742616945524,0.167398451,46,0,0.29630171,6840.0,8,0,2,0,1.0
0.04931581993216269,0.424661113,41,0,0.508900268,4100.0,11,0,0,0,3.0
0.0499647173553022,0.281687368,54,0,0.55675546,8333.0,17,0,2,0,0.0
0.03747986213468992,0.0555638029999999,64,0,0.328763211,3500.0,13,0,1,0,0.0
0.03289677489545148,0.273215848,69,0,0.212071481,5483.0,9,0,2,0,0.0
0.027976711081744664,0.088373601,57,0,49.0,6760.601835664335,3,0,0,0,0.0
0.04465269667893256,0.136918353,35,0,0.504352414,3790.0,5,0,1,0,0.0
0.020755117745039766,0.0,82,0,0.0,6760.601835664335,5,0,0,0,0.0
0.038786751051743874,0.065313354,51,0,0.318490868,7500.0,9,0,1,0,0.0
0.02935997091731166,0.208987583,76,0,1903.0,6760.601835664335,10,0,2,0,0.0
0.024038316913349653,0.134655515,80,0,0.286742651,5000.0,6,0,1,0,0.0
0.04481279100321241,0.2185625219999999,31,0,0.183032732,1496.0,5,0,0,0,0.0
0.07189815489402852,0.816433967,35,2,0.781602628,7000.0,13,0,3,0,0.0
0.039595292850826296,0.406492928,52,0,0.159400348,13807.0,12,0,1,0,0.0
0.0633625523525911,0.9999999,33,0,0.197333478,18450.0,8,0,6,0,0.0
0.03874865852687569,0.417881564,51,2,0.10456155,4800.0,4,0,0,0,2.0
0.0452548022517126,0.9999999,22,0,0.221462388,1900.0,1,0,0,0,0.0
0.04262886292049822,0.0033397509999999,36,0,0.13148009,9316.0,7,0,0,0,1.0
0.061500702856154825,0.75444911,29,2,0.927381746,1500.0,8,1,0,0,0.0
0.03398293894136681,0.014282575,68,0,818.0,6760.601835664335,13,0,1,0,0.0
0.04735555235777971,0.831378581,33,1,0.314092228,3100.0,4,0,0,0,2.0
0.033134604510447196,0.076566085,63,0,0.642226296,6000.0,8,0,1,0,1.0
0.03791948507909245,0.292707293,50,0,0.3417245029999999,8500.0,8,0,1,0,0.0
0.03788279715555292,0.080367315,45,0,0.240452957,8300.0,7,0,0,0,1.0
0.04154104110633839,0.015375825,41,0,317.0,6760.601835664335,7,0,0,0,2.0
0.03268160102434182,0.012812333,68,0,0.2547584189999999,6146.0,11,0,1,0,0.0
0.04359140906148926,0.461313335,31,0,0.1565762,1436.0,4,0,0,0,0.0
0.07348600332980156,0.907573813,25,3,619.0,0.0,5,2,0,1,1.0
0.04270007824271756,0.358510199,45,0,3135.0,6760.601835664335,11,0,1,0,0.0
0.030003269751460466,0.011681287,64,0,2066.0,6760.601835664335,5,0,2,0,0.0
0.03536037235854235,0.008303277,54,0,1607.0,6760.601835664335,8,0,1,0,0.0
0.07928286992259015,0.970495036,40,4,0.92,2499.0,15,0,1,0,3.0
0.043412069739597825,0.14127417,51,0,0.330279732,6112.0,10,0,2,0,0.0
0.053913216393361954,0.0141109989999999,62,1,1.035991002,4000.0,20,0,2,0,0.0
0.06043249619665583,0.621660067,38,0,1.598771604,7000.0,16,0,1,0,2.0
0.02964451607831957,0.060350574,61,0,0.174951434,8750.0,4,0,1,0,1.0
0.04039222179296773,0.9999999,32,0,398.0,6760.601835664335,2,0,0,1,0.0
0.02694817561491002,0.021502106,76,0,0.247729356,12000.0,9,0,1,0,1.0
0.047593277851573364,0.226837292,67,0,0.7760752,7765.0,13,0,5,0,1.0
0.061185990649638866,0.024078624,27,0,0.242504997,1500.0,14,0,0,0,0.0
0.07057884127803882,0.167092365,49,0,0.785879928,3880.0,23,0,3,0,0.0
0.04348110427390136,0.9999999,27,0,0.212680115,1734.0,2,0,0,0,0.0
0.051163737362362516,0.007821875,41,0,1.153589316,4791.0,7,0,3,0,1.0
0.044458256924133,0.357126375,52,0,0.229237837,8488.0,11,0,2,0,1.0
0.03305500410765861,0.00989307,54,0,0.1085170209999999,7666.0,5,0,1,0,0.0
0.03773936671414338,0.001799955,41,0,0.289820012,10333.0,4,0,1,0,0.0
0.023513289042625094,0.945113242,68,0,0.140797437,5617.0,2,0,0,0,0.0
0.07297158824396599,0.173502285,55,0,3.659312135,1540.0,25,0,2,0,4.0
0.0329872960434938,0.341882741,62,0,0.2259464669999999,8293.0,8,0,1,0,1.0
0.04090293461893049,0.080879902,48,0,0.2001274019999999,9418.0,5,0,1,0,5.0
0.047921265106522865,0.687593097,51,1,0.566857752,7500.0,11,0,1,0,3.0
0.05244201519738459,0.027530548,58,0,0.181818182,11010.0,20,0,1,0,4.0
0.024598325288009384,0.009934843,64,0,4.0,6760.601835664335,2,0,0,0,0.0
0.045377247573801155,0.974007426,30,0,0.265123619,1900.0,5,0,0,0,0.0
0.05196541392647484,0.0994230219999999,53,0,0.401974066,5166.0,16,0,2,0,1.0
0.031761527393200824,0.145415223,57,0,0.162832657,2216.0,6,0,0,0,0.0
0.03602056014309784,0.6642696060000001,68,0,0.506615701,3400.0,11,0,2,0,0.0
0.038447359163791606,0.0,66,1,0.395845467,5150.0,13,0,1,0,0.0
0.04039697170983554,0.367050387,44,1,980.0,6760.601835664335,4,0,1,0,1.0
0.04730064461811606,0.177496421,44,0,0.286095187,7500.0,8,0,2,0,2.0
0.02589502067295143,0.002431763,85,0,3.0,6760.601835664335,14,0,0,0,0.0
0.08044740926773615,0.0693041559999999,39,2,0.264076529,11916.0,17,0,4,0,1.0
0.061841878765566585,0.8980236779999999,27,2,0.336992596,7833.0,6,0,1,0,3.0
0.02805313715715215,0.0,63,0,0.0,6760.601835664335,6,0,0,0,0.0
0.037449935055322695,0.016519716,54,0,0.076697892,3415.0,9,0,0,1,0.0
0.040985776280432956,0.407952006,44,1,0.0266615879999999,5250.0,5,0,0,0,2.0
0.035117991469833236,0.9999999,50,0,0.2814119969999999,4050.0,4,0,1,0,0.0
0.04959908272031079,0.482670476,37,0,0.346272607,6800.0,7,0,2,0,1.0
0.02468490299889011,0.001899937,74,0,4.0,6760.601835664335,7,0,0,0,0.0
0.032864871599287554,0.062759803,60,0,66.0,6760.601835664335,10,0,0,0,0.0
0.05564489004074705,0.8883519409999999,49,4,0.4250166629999999,4500.0,7,2,0,0,1.0
0.04757625368908063,0.060331099,53,0,0.31148429,3691.0,14,0,1,0,2.0
0.03901687506857493,0.2132147439999999,52,0,0.451493985,5153.0,9,0,1,0,0.0
0.03581224571164536,0.0,62,0,0.120554207,7000.0,7,0,2,0,2.0
0.05311663075121328,0.0,42,1,0.3726645,4923.0,9,0,2,0,1.0
0.03762808893323738,0.185477308,45,0,2053.0,6760.601835664335,6,0,1,0,0.0
0.04286603517389765,0.7964071859999999,25,0,0.003332324,3300.0,1,0,0,0,0.0
0.045584857790484316,0.047180084,38,0,0.088961262,11667.0,10,0,0,0,2.0
0.033488283878786086,0.999960452,50,0,4017.0,6760.601835664335,3,0,2,0,0.0
0.04109783902368595,1.022195561,38,1,0.293137908,1500.0,3,0,0,0,0.0
0.03594788613765754,0.0,63,0,0.26662636,4961.0,9,0,2,0,0.0
0.052206642487441106,0.934604905,27,1,0.019986676,1500.0,2,1,0,1,0.0
0.026304240550762158,0.4245251579999999,68,0,0.310567605,4333.0,3,0,1,0,0.0
0.036842326337139755,0.436723628,64,0,0.367454311,10833.0,12,0,2,0,0.0
0.03428486473049372,0.525024999,55,0,0.410133385,10420.0,5,0,2,0,0.0
0.030835243299798015,0.0,58,0,0.132684772,7400.0,6,0,0,0,1.0
0.0342410712350544,0.4263884679999999,66,0,0.623262619,4100.0,11,0,1,0,0.0
0.038836030573283796,0.038521975,46,0,0.386386725,8858.0,7,0,1,0,0.0
0.040047049064007724,0.0,44,0,766.0,0.0,3,0,1,0,2.0
0.059753047363699685,0.018457631,41,0,0.430656934,10000.0,12,0,3,0,3.0
0.027860090913308194,0.058182517,71,0,1430.0,6760.601835664335,8,0,1,0,0.0
0.0466696529978031,0.605087182,41,0,0.605583071,2220.0,7,0,1,0,2.0
0.04784532065605948,0.985364302,44,0,0.4073482429999999,8137.0,12,0,1,0,1.0
0.030502752911303298,0.207869803,63,0,1961.0,6760.601835664335,5,0,2,0,0.0
0.05391745870189939,0.285379626,37,0,4411.0,6760.601835664335,16,0,1,0,0.0
0.04592359165795719,0.130460278,47,0,0.4144556889999999,14623.0,13,0,1,0,2.0
0.027695954722127398,0.023294751,72,0,0.2101518939999999,5200.0,7,0,1,0,0.0
0.04654568698180153,0.175788682,40,0,0.400145441,11000.0,9,0,1,0,2.0
0.026181784861769454,0.361527694,64,0,688.0,6760.601835664335,2,0,1,0,0.0
0.039624147782036954,0.052654408,68,0,0.279814385,10774.0,13,0,3,0,1.0
0.04954793994030111,0.809748646,46,0,0.5157651879999999,3900.0,12,0,1,0,2.0
0.059746851538604574,0.186339996,49,0,0.332103679,10300.0,14,0,3,0,5.0
0.03786007304136648,0.9999999,71,2,2218.0,6760.601835664335,7,3,1,0,0.0
0.044640896587109825,0.009327716,41,0,0.673525037,4033.0,8,0,1,0,0.0
0.025111979205863926,0.0065839309999999,80,0,0.050189962,5000.0,10,0,0,0,0.0
0.04819904457475265,0.523064103,46,1,0.491559894,4916.0,10,0,1,0,1.0
0.03348656630855205,0.7577697390000001,63,0,0.3706701579999999,8400.0,9,0,1,0,1.0
0.04318478547251843,0.3592272629999999,58,2,1041.0,6760.601835664335,7,2,1,0,0.0
0.03731718368266593,0.000642494,58,0,1929.0,6760.601835664335,12,0,1,0,0.0
0.05153149304584067,0.9999999,44,1,0.399580021,6666.0,7,2,1,0,1.0
0.0552836967231484,0.230060031,42,0,0.335605854,11000.0,16,0,1,0,2.0
0.040434325571588034,0.093346969,44,0,0.268218543,12500.0,4,0,2,0,2.0
0.049985952836400865,0.9999999,32,1,0.22600243,3291.0,5,1,0,0,0.0
0.03968650927297312,0.1391293569999999,64,0,0.146367013,10500.0,17,0,1,0,0.0
0.04053250981278043,0.046674478,39,0,52.0,6760.601835664335,6,0,0,0,1.0
0.04230208844432143,0.06159692,57,0,1.536117111,4166.0,7,0,3,0,2.0
